item_id,pedido_id,produto,categoria,quantidade,preco_unitario
11677,3892,Livro,Books,3,22.24
11678,3893,Mouse,Eletronicos,4,48.07
11679,3894,Mouse,Eletronicos,3,72.53
11680,3895,Camiseta,Moda,4,49.84
11681,3896,Sofa,Casa,2,598.42
11682,3897,Mouse,Eletronicos,4,32.77
11683,3897,Sofa,Casa,4,531.73
11684,3897,Calca,Moda,1,69.24
11685,3897,Caderno,Papelaria,2,9.08
11686,3898,Camiseta,Moda,2,54.33
11687,3898,Teclado,Eletronicos,2,97.27
11688,3899,Teclado,Eletronicos,3,46.23
11689,3899,Mouse,Eletronicos,3,28.24
11690,3900,Calca,Moda,1,69.83
11691,3900,Jaqueta,Moda,4,141.37
11692,3900,Jaqueta,Moda,2,99.61
11693,3900,Monitor,Eletronicos,1,509.84
11694,3900,Calca,Moda,1,61.32
11695,3901,Sofa,Casa,2,987.31
11696,3901,Camiseta,Moda,3,63.71
11697,3901,Calca,Moda,4,88.66
11698,3901,Mouse,Eletronicos,1,80.26
11699,3901,Mesa,Casa,1,449.86
11700,3902,Luminaria,Casa,3,151.49
11701,3903,Jaqueta,Moda,3,167.44
11702,3903,Teclado,Eletronicos,3,77.76
11703,3903,Mesa,Casa,1,329.29
11704,3903,Luminaria,Casa,1,99.21
11705,3903,Monitor,Eletronicos,4,612.29
11706,3904,Mouse,Eletronicos,4,55.9
11707,3904,Mesa,Casa,2,530.72
11708,3904,Mesa,Casa,1,632.97
11709,3905,Luminaria,Casa,2,110.0
11710,3905,Sofa,Casa,1,779.42
11711,3906,Notebook,Eletronicos,2,1381.24
11712,3906,Mouse,Eletronicos,3,35.31
11713,3907,Mesa,Casa,1,347.52
11714,3907,Calca,Moda,4,52.58
11715,3907,Livro,Books,4,27.58
11716,3907,Teclado,Eletronicos,4,64.04
11717,3907,Luminaria,Casa,2,73.52
11718,3908,Calca,Moda,1,91.99
11719,3908,Teclado,Eletronicos,3,150.52
11720,3908,Calca,Moda,1,95.94
11721,3908,Caderno,Papelaria,2,13.76
11722,3908,Notebook,Eletronicos,1,2671.6
11723,3909,Livro,Books,1,42.39
11724,3909,Notebook,Eletronicos,2,2271.41
11725,3909,Caderno,Papelaria,3,11.87
11726,3909,Mesa,Casa,1,447.5
11727,3910,Livro,Books,3,20.02
11728,3910,Notebook,Eletronicos,1,1717.37
11729,3910,Livro,Books,1,27.77
11730,3910,Calca,Moda,1,63.36
11731,3911,Camiseta,Moda,1,31.94
11732,3911,Calca,Moda,2,61.5
11733,3911,Mouse,Eletronicos,4,34.73
11734,3911,Jaqueta,Moda,2,103.12
11735,3912,Teclado,Eletronicos,2,90.88
11736,3912,Livro,Books,3,31.55
11737,3913,Notebook,Eletronicos,3,3212.83
11738,3913,Mesa,Casa,2,462.07
11739,3914,Caderno,Papelaria,3,8.42
11740,3915,Caderno,Papelaria,2,8.15
11741,3915,Luminaria,Casa,4,67.76
11742,3915,Camiseta,Moda,3,31.27
11743,3915,Mesa,Casa,1,198.25
11744,3916,Teclado,Eletronicos,1,97.23
11745,3916,Mouse,Eletronicos,3,51.31
11746,3916,Caderno,Papelaria,4,12.49
11747,3917,Monitor,Eletronicos,3,470.28
11748,3917,Mouse,Eletronicos,3,34.93
11749,3918,Caderno,Papelaria,4,7.59
11750,3918,Mesa,Casa,2,217.38
11751,3918,Livro,Books,1,17.42
11752,3918,Luminaria,Casa,1,68.64
11753,3919,Monitor,Eletronicos,1,836.02
11754,3919,Caderno,Papelaria,4,16.9
11755,3920,Teclado,Eletronicos,3,124.85
11756,3920,Camiseta,Moda,3,55.47
11757,3920,Notebook,Eletronicos,3,1924.87
11758,3921,Teclado,Eletronicos,3,127.06
11759,3922,Luminaria,Casa,2,95.54
11760,3922,Luminaria,Casa,1,87.31
11761,3922,Livro,Books,4,32.96
11762,3922,Jaqueta,Moda,4,199.27
11763,3922,Luminaria,Casa,2,114.12
11764,3923,Monitor,Eletronicos,1,758.45
11765,3923,Jaqueta,Moda,2,151.25
11766,3923,Caderno,Papelaria,3,16.08
11767,3923,Sofa,Casa,2,942.58
11768,3924,Caderno,Papelaria,2,16.77
11769,3924,Camiseta,Moda,3,59.72
11770,3925,Teclado,Eletronicos,3,89.89
11771,3926,Mesa,Casa,4,405.09
11772,3926,Notebook,Eletronicos,2,1802.79
11773,3926,Notebook,Eletronicos,3,2628.01
11774,3927,Calca,Moda,3,43.18
11775,3927,Jaqueta,Moda,1,118.38
11776,3927,Mesa,Casa,3,213.14
11777,3928,Calca,Moda,2,31.75
11778,3928,Mouse,Eletronicos,3,23.25
11779,3928,Notebook,Eletronicos,1,917.6
11780,3928,Jaqueta,Moda,3,50.48
11781,3929,Mesa,Casa,2,483.53
11782,3929,Teclado,Eletronicos,1,122.38
11783,3929,Jaqueta,Moda,3,217.21
11784,3930,Livro,Books,3,33.27
11785,3930,Camiseta,Moda,2,41.12
11786,3930,Mouse,Eletronicos,2,37.58
11787,3930,Livro,Books,1,24.68
11788,3930,Teclado,Eletronicos,2,70.05
11789,3931,Livro,Books,3,11.41
11790,3931,Mesa,Casa,2,164.93
11791,3931,Livro,Books,1,12.94
11792,3931,Mouse,Eletronicos,2,20.56
11793,3932,Camiseta,Moda,4,34.96
11794,3932,Teclado,Eletronicos,2,70.29
11795,3933,Camiseta,Moda,4,49.14
11796,3933,Livro,Books,4,41.66
11797,3934,Jaqueta,Moda,3,65.64
11798,3934,Monitor,Eletronicos,1,273.46
11799,3935,Monitor,Eletronicos,3,729.58
11800,3935,Monitor,Eletronicos,4,584.66
11801,3935,Sofa,Casa,4,887.91
11802,3935,Livro,Books,4,31.38
11803,3936,Sofa,Casa,4,1165.74
11804,3936,Caderno,Papelaria,2,16.55
11805,3936,Camiseta,Moda,4,58.86
11806,3936,Caderno,Papelaria,4,17.92
11807,3936,Jaqueta,Moda,1,223.88
11808,3937,Mouse,Eletronicos,2,29.22
11809,3938,Teclado,Eletronicos,1,141.4
11810,3938,Livro,Books,4,45.47
11811,3938,Camiseta,Moda,1,71.32
11812,3939,Calca,Moda,3,42.15
11813,3939,Mouse,Eletronicos,1,24.03
11814,3940,Sofa,Casa,2,941.21
11815,3940,Mesa,Casa,3,555.09
11816,3940,Camiseta,Moda,4,57.55
11817,3940,Sofa,Casa,4,1124.08
11818,3941,Livro,Books,4,21.99
11819,3941,Livro,Books,1,24.96
11820,3942,Caderno,Papelaria,1,5.84
11821,3943,Notebook,Eletronicos,1,1318.4
11822,3943,Mouse,Eletronicos,1,28.46
11823,3943,Luminaria,Casa,3,62.42
11824,3944,Sofa,Casa,2,411.78
11825,3944,Livro,Books,3,19.4
11826,3944,Luminaria,Casa,2,45.37
11827,3944,Jaqueta,Moda,4,65.56
11828,3944,Jaqueta,Moda,4,75.57
11829,3945,Teclado,Eletronicos,1,60.39
11830,3945,Monitor,Eletronicos,3,411.14
11831,3945,Sofa,Casa,4,434.7
11832,3945,Teclado,Eletronicos,1,56.45
11833,3945,Monitor,Eletronicos,3,426.35
11834,3946,Sofa,Casa,1,471.99
11835,3946,Caderno,Papelaria,3,9.67
11836,3947,Mesa,Casa,1,463.26
11837,3947,Luminaria,Casa,3,95.46
11838,3947,Livro,Books,3,34.06
11839,3947,Notebook,Eletronicos,2,2487.64
11840,3948,Teclado,Eletronicos,1,100.56
11841,3948,Calca,Moda,4,85.81
11842,3948,Caderno,Papelaria,4,17.42
11843,3948,Livro,Books,4,34.61
11844,3949,Mouse,Eletronicos,1,51.46
11845,3949,Teclado,Eletronicos,4,70.12
11846,3949,Caderno,Papelaria,2,9.93
11847,3949,Caderno,Papelaria,3,12.83
11848,3950,Luminaria,Casa,1,125.68
11849,3951,Caderno,Papelaria,4,14.44
11850,3951,Monitor,Eletronicos,4,674.37
11851,3951,Camiseta,Moda,4,58.86
11852,3952,Teclado,Eletronicos,1,59.26
11853,3952,Jaqueta,Moda,3,118.19
11854,3952,Livro,Books,1,19.96
11855,3952,Teclado,Eletronicos,3,56.31
11856,3952,Luminaria,Casa,4,60.82
11857,3953,Mesa,Casa,1,408.76
11858,3953,Luminaria,Casa,4,134.62
11859,3953,Livro,Books,3,33.32
11860,3954,Teclado,Eletronicos,1,77.82
11861,3955,Monitor,Eletronicos,3,556.91
11862,3955,Calca,Moda,2,101.92
11863,3955,Monitor,Eletronicos,4,864.9
11864,3955,Teclado,Eletronicos,3,117.2
11865,3956,Luminaria,Casa,2,40.81
11866,3956,Jaqueta,Moda,4,60.2
11867,3956,Camiseta,Moda,1,16.39
11868,3956,Luminaria,Casa,3,31.98
11869,3957,Mesa,Casa,2,477.83
11870,3957,Mouse,Eletronicos,1,64.0
11871,3957,Livro,Books,1,40.93
11872,3958,Livro,Books,3,18.88
11873,3958,Luminaria,Casa,3,77.63
11874,3958,Camiseta,Moda,2,28.14
11875,3958,Luminaria,Casa,3,81.33
11876,3958,Caderno,Papelaria,1,10.8
11877,3959,Mouse,Eletronicos,4,60.03
11878,3959,Teclado,Eletronicos,4,110.58
11879,3959,Mesa,Casa,1,431.18
11880,3959,Camiseta,Moda,2,43.51
11881,3960,Sofa,Casa,1,857.07
11882,3960,Monitor,Eletronicos,1,808.77
11883,3960,Calca,Moda,4,90.33
11884,3961,Camiseta,Moda,2,20.2
11885,3961,Notebook,Eletronicos,3,1247.63
11886,3961,Mouse,Eletronicos,2,25.73
11887,3962,Sofa,Casa,3,764.55
11888,3962,Teclado,Eletronicos,4,77.47
11889,3962,Jaqueta,Moda,4,119.82
11890,3963,Calca,Moda,4,84.71
11891,3963,Sofa,Casa,4,899.71
11892,3963,Camiseta,Moda,2,63.15
11893,3963,Caderno,Papelaria,3,17.78
11894,3963,Calca,Moda,3,85.1
11895,3964,Sofa,Casa,4,517.58
11896,3964,Caderno,Papelaria,2,11.1
11897,3964,Notebook,Eletronicos,1,1482.88
11898,3964,Camiseta,Moda,2,34.94
11899,3964,Camiseta,Moda,4,31.22
11900,3965,Notebook,Eletronicos,1,2479.28
11901,3965,Livro,Books,4,38.51
11902,3966,Camiseta,Moda,3,35.87
11903,3966,Notebook,Eletronicos,3,2347.23
11904,3966,Caderno,Papelaria,4,10.55
11905,3966,Calca,Moda,4,64.5
11906,3966,Mesa,Casa,3,339.45
11907,3967,Livro,Books,1,24.01
11908,3967,Sofa,Casa,3,455.93
11909,3968,Monitor,Eletronicos,3,773.2
11910,3968,Calca,Moda,1,79.58
11911,3968,Notebook,Eletronicos,2,2986.7
11912,3968,Jaqueta,Moda,2,223.92
11913,3968,Mouse,Eletronicos,2,58.84
11914,3969,Mouse,Eletronicos,2,26.67
11915,3970,Jaqueta,Moda,4,152.96
11916,3971,Jaqueta,Moda,4,72.25
11917,3971,Caderno,Papelaria,3,4.94
11918,3971,Luminaria,Casa,3,37.24
11919,3971,Jaqueta,Moda,4,87.91
11920,3972,Mesa,Casa,3,423.01
11921,3972,Caderno,Papelaria,2,12.15
11922,3972,Caderno,Papelaria,4,13.97
11923,3972,Teclado,Eletronicos,1,123.6
11924,3973,Camiseta,Moda,2,21.33
11925,3973,Monitor,Eletronicos,2,368.71
11926,3973,Sofa,Casa,1,331.77
11927,3973,Livro,Books,2,17.1
11928,3974,Camiseta,Moda,4,38.63
11929,3974,Livro,Books,2,31.74
11930,3975,Luminaria,Casa,4,112.18
11931,3975,Teclado,Eletronicos,4,119.51
11932,3975,Mesa,Casa,2,356.24
11933,3975,Mouse,Eletronicos,2,64.01
11934,3976,Jaqueta,Moda,3,56.84
11935,3976,Mesa,Casa,3,161.17
11936,3976,Mesa,Casa,2,138.58
11937,3977,Teclado,Eletronicos,1,152.78
11938,3977,Mesa,Casa,1,436.82
11939,3977,Mouse,Eletronicos,4,58.86
11940,3978,Jaqueta,Moda,1,93.22
11941,3979,Calca,Moda,2,70.7
11942,3979,Jaqueta,Moda,2,182.92
11943,3979,Mouse,Eletronicos,2,47.24
11944,3980,Mesa,Casa,2,539.73
11945,3981,Sofa,Casa,2,733.64
11946,3981,Monitor,Eletronicos,4,626.95
11947,3981,Monitor,Eletronicos,2,415.5
11948,3982,Mesa,Casa,2,329.26
11949,3982,Sofa,Casa,4,487.27
11950,3983,Livro,Books,2,20.16
11951,3983,Mesa,Casa,1,268.4
11952,3983,Monitor,Eletronicos,4,396.94
11953,3983,Camiseta,Moda,2,26.21
11954,3983,Notebook,Eletronicos,3,1555.19
11955,3984,Jaqueta,Moda,4,83.33
11956,3984,Jaqueta,Moda,4,69.36
11957,3984,Monitor,Eletronicos,2,253.44
11958,3984,Caderno,Papelaria,1,5.85
11959,3984,Livro,Books,3,14.39
11960,3985,Calca,Moda,4,49.25
11961,3986,Livro,Books,4,46.83
11962,3986,Sofa,Casa,2,1148.44
11963,3986,Monitor,Eletronicos,4,974.0
11964,3987,Monitor,Eletronicos,3,614.9
11965,3987,Mouse,Eletronicos,4,64.62
11966,3987,Calca,Moda,4,123.85
11967,3988,Jaqueta,Moda,2,174.86
11968,3988,Sofa,Casa,3,778.26
11969,3988,Livro,Books,4,38.4
11970,3988,Jaqueta,Moda,3,193.5
11971,3988,Caderno,Papelaria,2,13.54
11972,3989,Luminaria,Casa,3,59.87
11973,3989,Mesa,Casa,3,306.89
11974,3989,Calca,Moda,4,61.52
11975,3990,Notebook,Eletronicos,3,2470.09
11976,3990,Caderno,Papelaria,4,16.96
11977,3990,Livro,Books,1,45.81
11978,3990,Mouse,Eletronicos,4,78.07
11979,3991,Calca,Moda,1,82.97
11980,3991,Monitor,Eletronicos,4,642.98
11981,3991,Luminaria,Casa,4,140.89
11982,3991,Sofa,Casa,3,1028.55
11983,3992,Caderno,Papelaria,1,13.94
11984,3992,Livro,Books,1,40.05
11985,3992,Luminaria,Casa,2,94.56
11986,3992,Teclado,Eletronicos,1,87.79
11987,3992,Luminaria,Casa,4,107.83
11988,3993,Caderno,Papelaria,3,14.02
11989,3993,Camiseta,Moda,2,45.26
11990,3994,Sofa,Casa,2,371.44
11991,3994,Calca,Moda,2,52.03
11992,3994,Camiseta,Moda,1,26.96
11993,3994,Mouse,Eletronicos,4,35.01
11994,3994,Sofa,Casa,1,385.28
11995,3995,Jaqueta,Moda,3,73.93
11996,3996,Livro,Books,3,11.29
11997,3996,Monitor,Eletronicos,1,235.12
11998,3997,Teclado,Eletronicos,4,92.01
11999,3997,Mesa,Casa,3,561.96
12000,3997,Camiseta,Moda,1,61.91
12001,3998,Monitor,Eletronicos,4,771.52
12002,3998,Notebook,Eletronicos,2,3181.77
12003,3999,Mesa,Casa,4,161.06
12004,3999,Teclado,Eletronicos,1,44.97
12005,3999,Caderno,Papelaria,2,6.8
12006,3999,Calca,Moda,3,30.75
12007,3999,Calca,Moda,3,32.93
12008,4000,Luminaria,Casa,2,71.38
12009,4000,Teclado,Eletronicos,3,60.97
12010,4000,Monitor,Eletronicos,3,556.01
12011,4000,Notebook,Eletronicos,4,1780.06
12012,4001,Calca,Moda,2,32.62
12013,4001,Teclado,Eletronicos,1,59.14
12014,4002,Mouse,Eletronicos,2,40.71
12015,4002,Mesa,Casa,4,326.77
12016,4002,Mesa,Casa,3,321.49
12017,4002,Luminaria,Casa,4,64.56
12018,4003,Caderno,Papelaria,3,18.35
12019,4003,Jaqueta,Moda,1,185.02
12020,4004,Monitor,Eletronicos,3,787.68
12021,4004,Luminaria,Casa,3,145.65
12022,4005,Camiseta,Moda,2,27.19
12023,4005,Caderno,Papelaria,2,7.6
12024,4005,Luminaria,Casa,1,42.32
12025,4005,Monitor,Eletronicos,3,272.35
12026,4005,Monitor,Eletronicos,2,317.62
12027,4006,Notebook,Eletronicos,1,1956.28
12028,4007,Monitor,Eletronicos,3,504.73
12029,4007,Mesa,Casa,1,269.02
12030,4007,Mouse,Eletronicos,1,44.72
12031,4007,Mouse,Eletronicos,3,39.67
12032,4008,Caderno,Papelaria,1,6.34
12033,4009,Caderno,Papelaria,4,8.25
12034,4009,Teclado,Eletronicos,4,70.39
12035,4009,Camiseta,Moda,1,27.33
12036,4010,Monitor,Eletronicos,2,497.46
12037,4010,Notebook,Eletronicos,1,2251.38
12038,4010,Teclado,Eletronicos,3,97.28
12039,4011,Sofa,Casa,1,403.46
12040,4012,Camiseta,Moda,2,24.62
12041,4012,Camiseta,Moda,1,20.45
12042,4013,Camiseta,Moda,4,65.92
12043,4013,Sofa,Casa,1,1127.56
12044,4013,Livro,Books,2,33.9
12045,4014,Camiseta,Moda,4,41.45
12046,4014,Camiseta,Moda,1,58.35
12047,4014,Mouse,Eletronicos,4,63.14
12048,4014,Mouse,Eletronicos,2,56.93
12049,4015,Camiseta,Moda,1,21.58
12050,4015,Calca,Moda,2,28.5
12051,4015,Monitor,Eletronicos,2,237.02
12052,4016,Jaqueta,Moda,1,254.18
12053,4016,Teclado,Eletronicos,3,141.13
12054,4016,Calca,Moda,4,116.9
12055,4016,Caderno,Papelaria,2,16.25
12056,4016,Sofa,Casa,2,1286.98
12057,4017,Calca,Moda,2,59.31
12058,4017,Mouse,Eletronicos,1,25.61
12059,4017,Luminaria,Casa,4,60.08
12060,4017,Notebook,Eletronicos,1,1521.22
12061,4018,Livro,Books,4,28.82
12062,4018,Notebook,Eletronicos,3,1420.52
12063,4019,Monitor,Eletronicos,3,271.11
12064,4019,Monitor,Eletronicos,1,362.31
12065,4019,Jaqueta,Moda,4,64.89
12066,4019,Sofa,Casa,4,331.25
12067,4020,Caderno,Papelaria,4,7.95
12068,4021,Mesa,Casa,2,404.08
12069,4021,Sofa,Casa,1,1092.69
12070,4021,Notebook,Eletronicos,4,2872.47
12071,4022,Mouse,Eletronicos,3,78.81
12072,4022,Sofa,Casa,2,1046.94
12073,4022,Calca,Moda,2,97.8
12074,4022,Caderno,Papelaria,2,17.17
12075,4022,Jaqueta,Moda,1,209.32
12076,4023,Monitor,Eletronicos,3,711.99
12077,4023,Monitor,Eletronicos,4,766.87
12078,4023,Sofa,Casa,1,1090.5
12079,4023,Sofa,Casa,1,1095.36
12080,4024,Sofa,Casa,1,581.92
12081,4024,Camiseta,Moda,2,40.6
12082,4024,Luminaria,Casa,2,97.99
12083,4024,Camiseta,Moda,2,49.0
12084,4024,Sofa,Casa,3,726.96
12085,4025,Monitor,Eletronicos,1,828.97
12086,4025,Sofa,Casa,1,878.0
12087,4025,Jaqueta,Moda,1,173.0
12088,4025,Teclado,Eletronicos,1,115.7
12089,4025,Livro,Books,2,31.63
12090,4026,Calca,Moda,3,78.96
12091,4026,Notebook,Eletronicos,4,3089.54
12092,4026,Luminaria,Casa,4,126.91
12093,4027,Luminaria,Casa,1,90.42
12094,4027,Notebook,Eletronicos,2,2476.67
12095,4027,Notebook,Eletronicos,4,2345.82
12096,4027,Mouse,Eletronicos,3,43.94
12097,4027,Caderno,Papelaria,4,11.74
12098,4028,Mouse,Eletronicos,1,81.34
12099,4028,Caderno,Papelaria,3,17.77
12100,4028,Caderno,Papelaria,2,17.96
12101,4028,Mouse,Eletronicos,1,66.02
12102,4029,Mesa,Casa,2,586.1
12103,4029,Luminaria,Casa,1,139.33
12104,4030,Caderno,Papelaria,3,14.4
12105,4031,Luminaria,Casa,1,116.77
12106,4031,Mesa,Casa,4,402.24
12107,4031,Teclado,Eletronicos,2,118.56
12108,4031,Livro,Books,2,39.17
12109,4032,Mesa,Casa,1,481.75
12110,4033,Notebook,Eletronicos,3,2756.58
12111,4033,Caderno,Papelaria,3,15.66
12112,4033,Sofa,Casa,2,842.85
12113,4033,Mouse,Eletronicos,3,57.75
12114,4033,Calca,Moda,1,73.45
12115,4034,Sofa,Casa,2,425.04
12116,4034,Livro,Books,1,25.16
12117,4034,Sofa,Casa,1,583.47
12118,4034,Monitor,Eletronicos,2,451.04
12119,4034,Mouse,Eletronicos,3,41.49
12120,4035,Camiseta,Moda,2,35.97
12121,4035,Jaqueta,Moda,2,187.84
12122,4035,Livro,Books,3,39.17
12123,4035,Luminaria,Casa,1,112.54
12124,4036,Luminaria,Casa,3,124.32
12125,4036,Monitor,Eletronicos,2,708.19
12126,4036,Mouse,Eletronicos,4,45.49
12127,4036,Calca,Moda,1,101.13
12128,4037,Calca,Moda,2,114.46
12129,4038,Notebook,Eletronicos,3,3283.35
12130,4038,Monitor,Eletronicos,2,921.33
12131,4038,Jaqueta,Moda,4,164.69
12132,4038,Monitor,Eletronicos,2,731.08
12133,4038,Caderno,Papelaria,4,16.83
12134,4039,Sofa,Casa,1,574.88
12135,4039,Calca,Moda,4,49.36
12136,4040,Mesa,Casa,4,230.79
12137,4040,Notebook,Eletronicos,3,1365.08
12138,4040,Mesa,Casa,1,302.98
12139,4040,Caderno,Papelaria,4,8.65
12140,4040,Notebook,Eletronicos,4,1720.85
12141,4041,Calca,Moda,3,45.3
12142,4041,Livro,Books,4,23.63
12143,4041,Camiseta,Moda,4,36.08
12144,4042,Mouse,Eletronicos,4,61.89
12145,4042,Calca,Moda,3,99.88
12146,4042,Camiseta,Moda,2,51.01
12147,4042,Mesa,Casa,1,361.98
12148,4042,Notebook,Eletronicos,2,2086.23
12149,4043,Mesa,Casa,4,501.87
12150,4044,Teclado,Eletronicos,1,112.24
12151,4044,Teclado,Eletronicos,4,120.07
12152,4044,Mouse,Eletronicos,1,50.4
12153,4044,Mouse,Eletronicos,2,50.99
12154,4044,Notebook,Eletronicos,2,2524.81
12155,4045,Teclado,Eletronicos,4,43.77
12156,4045,Camiseta,Moda,2,18.75
12157,4045,Notebook,Eletronicos,2,724.93
12158,4046,Camiseta,Moda,4,30.45
12159,4047,Mesa,Casa,4,312.59
12160,4047,Mouse,Eletronicos,1,29.43
12161,4047,Calca,Moda,1,59.79
12162,4047,Monitor,Eletronicos,2,476.71
12163,4047,Jaqueta,Moda,1,124.6
12164,4048,Jaqueta,Moda,2,96.93
12165,4049,Teclado,Eletronicos,1,88.12
12166,4049,Monitor,Eletronicos,1,439.96
12167,4049,Monitor,Eletronicos,3,398.47
12168,4050,Teclado,Eletronicos,4,84.27
12169,4050,Calca,Moda,2,67.31
12170,4050,Notebook,Eletronicos,3,1919.44
12171,4050,Jaqueta,Moda,4,96.53
12172,4051,Mouse,Eletronicos,3,49.26
12173,4051,Livro,Books,2,42.07
12174,4052,Mouse,Eletronicos,4,42.06
12175,4052,Mesa,Casa,2,334.3
12176,4052,Camiseta,Moda,1,44.57
12177,4052,Caderno,Papelaria,3,13.88
12178,4052,Jaqueta,Moda,3,157.82
12179,4053,Teclado,Eletronicos,2,62.9
12180,4053,Notebook,Eletronicos,1,1741.99
12181,4053,Jaqueta,Moda,4,112.88
12182,4053,Sofa,Casa,1,681.12
12183,4054,Jaqueta,Moda,2,107.44
12184,4054,Notebook,Eletronicos,2,1914.93
12185,4054,Luminaria,Casa,1,78.25
12186,4054,Teclado,Eletronicos,1,77.12
12187,4054,Livro,Books,1,20.09
12188,4055,Monitor,Eletronicos,4,397.82
12189,4055,Notebook,Eletronicos,2,1564.52
12190,4055,Camiseta,Moda,4,26.76
12191,4055,Caderno,Papelaria,1,8.68
12192,4055,Sofa,Casa,4,629.61
12193,4056,Livro,Books,2,36.59
12194,4056,Livro,Books,1,35.37
12195,4056,Mesa,Casa,3,434.14
12196,4056,Jaqueta,Moda,3,147.75
12197,4057,Teclado,Eletronicos,2,107.24
12198,4057,Jaqueta,Moda,4,199.55
12199,4057,Calca,Moda,4,115.74
12200,4057,Mesa,Casa,4,505.4
12201,4057,Calca,Moda,3,96.11
12202,4058,Jaqueta,Moda,4,163.3
12203,4059,Mouse,Eletronicos,3,40.94
12204,4059,Mouse,Eletronicos,3,32.73
12205,4059,Calca,Moda,2,50.64
12206,4060,Luminaria,Casa,4,71.56
12207,4061,Camiseta,Moda,1,21.88
12208,4061,Mesa,Casa,4,141.81
12209,4061,Mesa,Casa,4,200.29
12210,4061,Camiseta,Moda,2,16.42
12211,4062,Notebook,Eletronicos,2,1326.47
12212,4063,Luminaria,Casa,2,92.73
12213,4063,Monitor,Eletronicos,1,536.7
12214,4064,Mesa,Casa,1,149.78
12215,4064,Calca,Moda,4,28.2
12216,4064,Camiseta,Moda,4,19.79
12217,4065,Jaqueta,Moda,4,102.74
12218,4065,Notebook,Eletronicos,3,1357.35
12219,4066,Luminaria,Casa,2,116.05
12220,4066,Livro,Books,4,32.82
12221,4066,Teclado,Eletronicos,2,109.58
12222,4066,Jaqueta,Moda,1,146.09
12223,4067,Monitor,Eletronicos,3,687.74
12224,4067,Calca,Moda,1,89.16
12225,4068,Teclado,Eletronicos,4,131.95
12226,4068,Calca,Moda,1,122.27
12227,4068,Mouse,Eletronicos,1,63.45
12228,4068,Luminaria,Casa,1,118.29
12229,4069,Luminaria,Casa,3,72.17
12230,4069,Jaqueta,Moda,3,98.26
12231,4069,Notebook,Eletronicos,3,1927.36
12232,4070,Livro,Books,4,24.87
12233,4070,Livro,Books,3,28.14
12234,4071,Jaqueta,Moda,1,80.71
12235,4072,Camiseta,Moda,3,28.23
12236,4072,Calca,Moda,1,64.0
12237,4072,Mouse,Eletronicos,2,34.77
12238,4073,Sofa,Casa,4,1078.22
12239,4074,Mouse,Eletronicos,2,80.28
12240,4074,Caderno,Papelaria,2,15.1
12241,4074,Monitor,Eletronicos,2,682.76
12242,4074,Livro,Books,1,45.97
12243,4075,Sofa,Casa,4,552.44
12244,4075,Calca,Moda,1,69.73
12245,4076,Livro,Books,4,16.98
12246,4076,Caderno,Papelaria,2,6.34
12247,4076,Luminaria,Casa,3,40.9
12248,4076,Monitor,Eletronicos,4,245.79
12249,4077,Sofa,Casa,2,276.87
12250,4078,Monitor,Eletronicos,4,331.51
12251,4079,Calca,Moda,2,80.61
12252,4079,Mouse,Eletronicos,2,48.87
12253,4079,Caderno,Papelaria,1,11.79
12254,4079,Notebook,Eletronicos,3,2858.63
12255,4079,Camiseta,Moda,2,59.16
12256,4080,Mesa,Casa,3,369.94
12257,4080,Livro,Books,3,20.66
12258,4080,Mesa,Casa,1,248.91
12259,4080,Livro,Books,3,25.04
12260,4081,Notebook,Eletronicos,1,2658.05
12261,4081,Monitor,Eletronicos,2,631.87
12262,4081,Teclado,Eletronicos,1,114.06
12263,4081,Calca,Moda,2,63.86
12264,4082,Sofa,Casa,2,955.0
12265,4082,Camiseta,Moda,4,62.41
12266,4083,Sofa,Casa,1,687.95
12267,4083,Teclado,Eletronicos,3,69.64
12268,4083,Monitor,Eletronicos,4,503.5
12269,4084,Teclado,Eletronicos,3,149.98
12270,4085,Livro,Books,3,21.0
12271,4085,Monitor,Eletronicos,3,500.15
12272,4085,Sofa,Casa,2,623.88
12273,4085,Teclado,Eletronicos,1,80.47
12274,4085,Luminaria,Casa,3,86.1
12275,4086,Sofa,Casa,1,679.19
12276,4086,Camiseta,Moda,2,30.75
12277,4086,Mouse,Eletronicos,3,37.72
12278,4086,Mesa,Casa,4,303.27
12279,4086,Sofa,Casa,4,709.96
12280,4087,Luminaria,Casa,2,42.87
12281,4088,Caderno,Papelaria,1,11.27
12282,4088,Monitor,Eletronicos,2,372.16
12283,4088,Teclado,Eletronicos,2,66.57
12284,4088,Mesa,Casa,2,344.02
12285,4089,Camiseta,Moda,1,56.65
12286,4090,Monitor,Eletronicos,1,813.44
12287,4090,Teclado,Eletronicos,4,110.39
12288,4090,Mesa,Casa,3,427.11
12289,4090,Caderno,Papelaria,1,14.64
12290,4090,Mesa,Casa,2,497.91
12291,4091,Calca,Moda,1,70.39
12292,4091,Jaqueta,Moda,1,146.28
12293,4091,Sofa,Casa,4,698.87
12294,4092,Teclado,Eletronicos,3,69.26
12295,4093,Calca,Moda,4,37.4
12296,4093,Mouse,Eletronicos,3,20.27
12297,4093,Notebook,Eletronicos,3,1148.63
12298,4094,Livro,Books,1,33.4
12299,4094,Sofa,Casa,3,824.69
12300,4094,Luminaria,Casa,2,107.75
12301,4094,Caderno,Papelaria,2,11.01
12302,4095,Mesa,Casa,4,302.21
