pedido_id,cliente_id,data_pedido,valor_total,status
3856,221,2025-04-13,477.02,aprovado
3857,11,2025-10-16,2911.63,aprovado
3858,505,2025-10-31,3929.66,devolvido
3859,627,2025-01-29,948.21,devolvido
3860,208,2025-03-14,3160.91,aprovado
3861,403,2025-12-30,424.86,cancelado
3862,161,2025-02-12,2652.28,aprovado
3863,75,2025-02-18,169.2,aprovado
3864,436,2025-08-30,445.71,aprovado
3865,451,2025-05-02,2584.11,cancelado
3866,520,2025-01-13,3496.28,cancelado
3867,610,2025-08-18,400.14,aprovado
3868,555,2025-05-31,339.55,aprovado
3869,82,2025-05-13,6820.35,aprovado
3870,567,2025-03-01,1976.12,aprovado
3871,176,2025-10-11,929.0,aprovado
3872,84,2025-05-01,4956.31,aprovado
3873,755,2025-04-24,5612.59,aprovado
3874,310,2025-06-29,165.39,aprovado
3875,625,2025-12-21,268.58,aprovado
3876,701,2025-03-22,122.12,aprovado
3877,277,2025-08-31,2182.96,aprovado
3878,343,2025-02-22,3857.18,aprovado
3879,602,2025-11-02,356.8,aprovado
3880,381,2025-09-27,335.87,aprovado
3881,440,2025-12-29,69.54,aprovado
3882,596,2025-06-16,13060.25,aprovado
3883,613,2025-08-23,680.92,aprovado
3884,369,2025-01-28,1131.64,cancelado
3885,676,2025-04-09,7766.24,cancelado
3886,69,2025-11-25,1013.8,aprovado
3887,414,2025-03-28,299.57,aprovado
3888,504,2025-04-30,1806.61,aprovado
3889,713,2025-03-08,155.34,aprovado
3890,401,2025-03-01,4072.21,aprovado
3891,116,2025-11-26,831.41,aprovado
3892,196,2025-08-21,66.71,aprovado
3893,539,2025-04-13,,cancelado
3894,765,2025-01-27,217.59,aprovado
3895,434,2025-01-11,199.36,cancelado
3896,217,2025-08-01,1144.72,aprovado
3897,161,2025-08-13,2345.4,aprovado
3898,446,2025-04-28,303.19,aprovado
3899,409,2025-12-05,223.4,aprovado
3900,414,2025-08-10,1405.71,aprovado
3901,493,2025-01-05,3050.51,aprovado
3902,783,2025-02-09,454.48,aprovado
3903,476,2025-06-20,3613.25,aprovado
3904,516,2025-01-07,1918.01,aprovado
3905,251,2025-02-19,999.42,aprovado
3906,223,2025-08-21,2868.42,aprovado
3907,125,2025-08-04,1071.38,aprovado
3908,205,2025-01-29,3338.59,aprovado
3909,388,2025-03-26,5068.33,cancelado
3910,562,2025-08-22,1868.56,aprovado
3911,191,2025-09-02,500.11,devolvido
3912,721,2025-05-01,276.4,aprovado
3913,154,2025-01-30,10562.64,cancelado
3914,718,2025-08-02,25.27,aprovado
3915,244,2025-10-18,579.42,aprovado
3916,93,2025-06-03,301.12,aprovado
3917,88,2025-09-07,1515.64,aprovado
3918,581,2025-09-28,551.19,aprovado
3919,321,2025-02-21,903.63,aprovado
3920,134,2025-04-25,6315.6,aprovado
3921,609,2025-03-07,381.19,cancelado
3922,437,2025-04-14,1435.55,aprovado
3923,516,2025-04-16,2994.36,aprovado
3924,600,2025-03-08,212.7,aprovado
3925,779,2025-08-16,269.67,aprovado
3926,79,2025-06-05,13109.95,cancelado
3927,439,2025-09-28,887.35,aprovado
3928,142,2025-12-19,1202.3,aprovado
3929,225,2025-03-02,1741.08,aprovado
3930,15,2025-06-28,421.99,aprovado
3931,442,2025-12-27,418.15,aprovado
3932,504,2025-08-24,280.43,cancelado
3933,799,2025-04-02,363.2,aprovado
3934,136,2025-11-24,470.37,aprovado
3935,713,2025-05-11,8204.51,devolvido
3936,450,2025-01-20,5227.07,aprovado
3937,686,2025-09-10,58.43,aprovado
3938,158,2025-01-09,394.6,devolvido
3939,425,2025-11-10,150.48,aprovado
3940,762,2025-01-25,8274.23,aprovado
3941,283,2025-09-21,112.93,cancelado
3942,21,2025-12-15,5.84,aprovado
3943,712,2025-10-17,1534.11,aprovado
3944,689,2025-11-18,1537.02,cancelado
3945,220,2025-09-10,4368.11,aprovado
3946,406,2025-08-27,501.01,aprovado
3947,638,2025-03-15,5827.08,aprovado
3948,101,2025-03-23,651.88,aprovado
3949,691,2025-06-17,390.27,aprovado
3950,19,2025-04-24,125.68,aprovado
3951,469,2025-03-18,2990.67,cancelado
3952,243,2025-09-11,1011.66,aprovado
3953,430,2025-01-27,1047.18,aprovado
3954,120,2025-08-28,77.82,aprovado
3955,641,2025-03-04,5685.77,aprovado
3956,610,2025-12-22,434.77,aprovado
3957,488,2025-02-18,1060.58,aprovado
3958,279,2025-09-05,600.6,aprovado
3959,515,2025-05-05,1200.66,aprovado
3960,717,2025-03-15,2027.16,aprovado
3961,711,2025-11-16,3834.76,aprovado
3962,300,2025-06-26,3082.81,aprovado
3963,201,2025-01-22,4372.59,aprovado
3964,259,2025-08-16,3770.14,aprovado
3965,491,2025-01-17,2020.35,cancelado
3966,269,2025-06-14,8467.84,aprovado
3967,396,2025-09-27,1391.81,aprovado
3968,550,2025-01-31,8938.08,aprovado
3969,53,2025-10-12,53.33,cancelado
3970,98,2025-02-26,611.84,devolvido
3971,226,2025-11-29,767.21,aprovado
3972,604,2025-04-20,1472.82,aprovado
3973,257,2025-11-05,1146.05,aprovado
3974,145,2025-04-23,218.01,cancelado
3975,127,2025-05-04,1767.24,cancelado
3976,322,2025-12-04,931.18,aprovado
3977,293,2025-02-04,825.03,aprovado
3978,674,2025-08-31,93.22,cancelado
3979,549,2025-04-10,601.72,aprovado
3980,767,2025-03-11,1079.46,aprovado
3981,559,2025-06-26,4806.07,aprovado
3982,260,2025-08-30,2607.59,aprovado
3983,333,2025-09-10,3856.98,aprovado
3984,489,2025-11-13,832.04,aprovado
3985,773,2025-09-19,197.02,aprovado
3986,368,2025-01-08,6380.2,devolvido
3987,403,2025-01-21,2598.57,aprovado
3988,467,2025-03-10,3445.71,aprovado
3989,795,2025-09-05,1346.35,aprovado
3990,117,2025-01-05,7836.21,aprovado
3991,298,2025-03-06,6304.09,cancelado
3992,45,2025-04-16,762.24,aprovado
3993,477,2025-06-01,132.57,aprovado
3994,454,2025-10-20,1399.24,aprovado
3995,345,2025-12-04,221.8,aprovado
3996,528,2025-12-29,268.99,aprovado
3997,161,2025-03-05,2115.81,aprovado
3998,461,2025-02-07,9449.62,cancelado
3999,767,2025-12-10,893.82,cancelado
4000,50,2025-08-07,9113.91,aprovado
4001,581,2025-11-13,92.96,aprovado
4002,483,2025-08-17,2611.21,aprovado
4003,408,2025-02-09,240.06,aprovado
4004,131,2025-02-28,2799.97,aprovado
4005,483,2025-11-14,1564.18,aprovado
4006,705,2025-06-12,1956.28,cancelado
4007,248,2025-08-06,1946.95,cancelado
4008,492,2025-12-17,6.34,aprovado
4009,326,2025-08-28,341.88,aprovado
4010,521,2025-05-24,3538.13,aprovado
4011,227,2025-11-22,403.46,devolvido
4012,79,2025-11-12,69.68,aprovado
4013,29,2025-01-26,1459.06,aprovado
4014,71,2025-04-21,590.55,aprovado
4015,281,2025-12-01,552.62,aprovado
4016,262,2025-01-01,3751.66,aprovado
4017,128,2025-09-30,1905.75,cancelado
4018,620,2025-08-18,4376.82,aprovado
4019,375,2025-11-08,2760.24,cancelado
4020,131,2025-10-27,31.81,aprovado
4021,531,2025-03-10,13390.74,aprovado
4022,546,2025-02-16,3415.07,aprovado
4023,471,2025-03-02,7389.33,cancelado
4024,213,2025-06-28,3137.99,aprovado
4025,445,2025-03-16,2058.93,aprovado
4026,50,2025-02-13,13102.69,aprovado
4027,564,2025-05-31,14605.81,devolvido
4028,458,2025-02-06,236.57,aprovado
4029,230,2025-01-12,1311.54,aprovado
4030,110,2025-05-23,45.82,cancelado
4031,64,2025-01-31,2041.2,aprovado
4032,417,2025-04-15,481.75,aprovado
4033,523,2025-05-14,10249.13,aprovado
4034,92,2025-09-10,2485.27,aprovado
4035,548,2025-05-15,677.67,aprovado
4036,489,2025-04-27,2072.44,aprovado
4037,586,2025-03-01,228.92,aprovado
4038,312,2025-01-28,13880.98,aprovado
4039,224,2025-08-23,772.31,aprovado
4040,518,2025-09-02,12239.42,aprovado
4041,150,2025-09-04,374.74,aprovado
4042,25,2025-04-07,5183.65,aprovado
4043,108,2025-04-17,2007.49,aprovado
4044,179,2025-04-18,5794.5,aprovado
4045,627,2025-12-31,1662.45,aprovado
4046,534,2025-10-02,181.91,aprovado
4047,715,2025-09-10,2417.62,aprovado
4048,631,2025-08-14,193.87,aprovado
4049,110,2025-08-09,1723.49,cancelado
4050,113,2025-08-22,6616.11,aprovado
4051,229,2025-04-11,231.9,cancelado
4052,127,2025-05-08,1396.48,aprovado
4053,448,2025-08-29,3000.42,aprovado
4054,565,2025-09-08,4220.2,aprovado
4055,329,2025-08-30,7354.48,cancelado
4056,675,2025-04-16,1854.22,cancelado
4057,165,2025-02-23,3785.55,aprovado
4058,706,2025-04-16,653.21,aprovado
4059,567,2025-08-22,322.29,aprovado
4060,249,2025-09-19,286.22,cancelado
4061,733,2025-12-13,1423.08,aprovado
4062,364,2025-10-23,2652.94,aprovado
4063,25,2025-06-23,722.16,aprovado
4064,297,2025-12-21,341.77,aprovado
4065,214,2025-09-02,4483.03,aprovado
4066,563,2025-04-03,728.64,aprovado
4067,275,2025-05-26,2152.38,aprovado
4068,657,2025-01-18,,aprovado
4069,224,2025-09-02,6293.38,cancelado
4070,415,2025-07-31,183.91,cancelado
4071,192,2025-09-20,80.71,aprovado
4072,297,2025-09-10,218.23,aprovado
4073,628,2025-01-10,4312.89,aprovado
4074,431,2025-01-12,1602.24,cancelado
4075,392,2025-08-11,2279.5,aprovado
4076,574,2025-11-14,1186.44,aprovado
4077,540,2025-12-09,553.73,aprovado
4078,347,2025-10-18,1326.06,aprovado
4079,281,2025-04-19,8964.98,aprovado
4080,157,2025-08-05,1495.84,aprovado
4081,603,2025-05-25,4163.58,cancelado
4082,50,2025-01-29,2159.64,aprovado
4083,265,2025-08-13,2910.88,aprovado
4084,725,2025-01-30,449.94,aprovado
4085,388,2025-08-22,3149.99,aprovado
4086,399,2025-08-11,4906.73,aprovado
4087,135,2025-12-30,85.74,aprovado
4088,788,2025-08-03,1576.77,cancelado
4089,614,2025-04-25,56.65,cancelado
4090,524,2025-01-29,3546.78,aprovado
4091,394,2025-06-08,3012.14,aprovado
4092,636,2025-08-27,207.78,aprovado
4093,672,2025-12-12,3656.31,aprovado
4094,131,2025-05-29,2745.01,cancelado
4095,526,2025-08-30,1524.93,aprovado
4096,278,2025-08-24,208.6,aprovado
4097,315,2025-11-05,341.58,aprovado
4098,79,2025-03-24,249.07,cancelado
4099,463,2025-04-13,355.19,aprovado
4100,277,2025-03-23,4122.55,aprovado
4101,254,2025-11-12,563.21,aprovado
4102,92,2025-11-21,1888.26,aprovado
4103,342,2025-04-03,502.76,aprovado
4104,787,2025-05-03,8684.85,aprovado
4105,553,2025-08-03,1874.95,aprovado
4106,221,2025-10-30,191.58,aprovado
4107,462,2025-06-09,11579.21,aprovado
4108,85,2025-12-05,2371.85,aprovado
4109,147,2025-08-16,1690.89,aprovado
4110,217,2025-08-11,2427.61,aprovado
4111,221,2025-03-22,2247.59,aprovado
4112,437,2025-03-25,92.09,aprovado
4113,679,2025-02-27,2257.23,aprovado
4114,650,2025-06-18,5282.41,aprovado
4115,123,2025-08-20,198.3,aprovado
4116,51,2025-04-16,7555.67,aprovado
4117,758,2025-08-23,1607.29,aprovado
4118,360,2025-03-10,179.69,aprovado
4119,533,2026-01-01,3675.97,cancelado
4120,773,2025-04-02,311.79,aprovado
4121,164,2025-05-14,384.97,aprovado
4122,206,2025-06-23,832.83,aprovado
4123,172,2025-10-13,2921.81,aprovado
4124,331,2025-05-17,1268.36,aprovado
4125,315,2025-12-18,2601.98,aprovado
4126,28,2025-09-16,2285.64,aprovado
4127,794,2025-08-10,24.21,aprovado
4128,678,2025-09-02,950.28,cancelado
4129,158,2025-08-28,2002.32,cancelado
4130,552,2025-03-01,708.55,aprovado
4131,83,2025-11-21,1990.18,aprovado
4132,769,2025-05-15,597.95,cancelado
4133,645,2025-12-20,820.4,aprovado
4134,170,2025-12-30,448.6,aprovado
4135,682,2025-10-18,214.67,aprovado
4136,17,2025-08-20,1184.33,aprovado
4137,280,2025-09-04,5407.76,cancelado
4138,614,2025-08-10,7957.74,aprovado
4139,556,2025-08-15,404.06,aprovado
4140,695,2025-11-22,282.89,aprovado
4141,792,2025-03-30,174.97,aprovado
4142,623,2025-11-01,691.76,aprovado
4143,307,2025-01-24,257.82,aprovado
4144,169,2025-04-03,13847.09,aprovado
4145,47,2025-03-27,182.6,aprovado
4146,190,2025-04-17,3033.26,cancelado
4147,714,2025-08-19,1646.68,aprovado
4148,182,2025-08-27,303.76,aprovado
4149,106,2025-11-07,7.35,aprovado
4150,690,2025-08-18,2708.57,aprovado
4151,367,2025-01-04,6084.83,aprovado
4152,684,2025-12-14,3258.55,aprovado
4153,743,2025-09-10,108.71,aprovado
4154,699,2025-09-03,3746.04,aprovado
4155,705,2025-05-18,1735.58,aprovado
4156,275,2025-10-30,376.33,aprovado
4157,674,2025-06-04,11004.64,cancelado
4158,164,2025-05-12,249.75,aprovado
4159,34,2025-03-25,671.14,aprovado
4160,357,2025-06-14,104.5,aprovado
4161,11,2025-06-28,5871.93,aprovado
4162,571,2025-11-24,347.83,aprovado
4163,182,2025-06-24,56.04,aprovado
4164,55,2025-02-22,1870.92,cancelado
4165,293,2025-05-05,8760.26,aprovado
4166,740,2025-01-29,2592.69,aprovado
4167,36,2025-08-18,8968.72,aprovado
4168,755,2025-02-04,1241.37,aprovado
4169,524,2025-10-04,1751.96,cancelado
4170,560,2025-09-11,6677.7,aprovado
4171,103,2025-02-25,284.87,aprovado
4172,368,2025-03-19,10260.17,aprovado
4173,340,2025-09-07,1266.38,aprovado
4174,732,2025-10-16,2999.93,devolvido
4175,666,2025-06-23,74.83,cancelado
4176,327,2025-03-02,3044.49,aprovado
4177,519,2025-02-06,9175.99,aprovado
4178,505,2025-11-20,4720.65,cancelado
4179,388,2025-12-05,1295.93,aprovado
4180,111,2025-11-06,1554.19,aprovado
4181,476,2025-08-14,1115.58,aprovado
4182,191,2025-03-04,11540.72,cancelado
4183,151,2025-03-28,11973.06,cancelado
4184,71,2025-06-26,5574.13,aprovado
4185,196,2025-08-23,1958.36,aprovado
4186,409,2025-09-21,277.2,aprovado
4187,511,2025-09-28,29.39,aprovado
4188,198,2025-05-14,8937.14,aprovado
4189,226,2025-01-22,1021.55,aprovado
4190,737,2025-05-26,210.52,aprovado
4191,712,2025-08-20,3932.08,aprovado
4192,240,2025-11-24,188.75,aprovado
4193,327,2025-04-03,3672.4,cancelado
4194,42,2025-10-17,2821.8,devolvido
4195,316,2025-09-11,6812.46,cancelado
4196,774,2025-02-20,9625.36,aprovado
4197,33,2025-09-26,568.37,aprovado
4198,621,2025-10-19,3168.67,aprovado
4199,773,2025-04-04,29.05,aprovado
4200,640,2025-08-10,1606.19,aprovado
4201,775,2025-10-22,134.48,aprovado
4202,429,2025-09-25,10612.96,aprovado
4203,371,2025-10-29,336.26,cancelado
4204,605,2025-01-17,453.42,aprovado
4205,94,2025-11-06,8313.83,aprovado
4206,344,2025-04-26,12824.29,aprovado
4207,438,2025-08-24,682.68,aprovado
4208,475,2025-04-22,6309.94,aprovado
4209,295,2025-04-09,52.54,aprovado
4210,768,2025-01-13,11746.55,aprovado
4211,202,2025-08-19,148.62,aprovado
4212,450,2025-02-16,384.49,aprovado
4213,506,2025-12-06,166.11,aprovado
4214,786,2025-08-24,2058.02,cancelado
4215,331,2025-02-18,578.54,aprovado
4216,13,2025-05-28,,aprovado
4217,458,2025-06-04,350.5,aprovado
4218,13,2025-12-02,24.17,aprovado
4219,347,2025-12-05,611.2,aprovado
4220,100,2025-01-19,10662.68,aprovado
4221,633,2025-08-04,910.34,cancelado
4222,109,2025-05-30,1541.62,aprovado
4223,127,2025-09-04,1609.41,aprovado
4224,155,2025-09-10,1261.27,aprovado
4225,610,2025-08-18,7575.28,aprovado
4226,49,2025-09-30,,aprovado
4227,796,2025-12-25,1212.92,aprovado
4228,441,2025-05-30,1003.48,aprovado
4229,382,2025-09-27,,cancelado
4230,371,2025-06-27,4521.33,aprovado
4231,8,2025-08-20,422.01,aprovado
4232,703,2025-06-30,40.26,aprovado
4233,481,2025-09-08,395.64,aprovado
4234,3,2025-09-16,6031.28,aprovado
4235,52,2025-01-22,1076.35,aprovado
4236,181,2025-09-05,4248.36,aprovado
4237,690,2025-01-25,282.09,aprovado
4238,470,2025-05-15,18140.22,aprovado
4239,706,2025-08-21,66.4,cancelado
4240,51,2025-09-30,1700.33,devolvido
4241,757,2025-01-15,624.78,cancelado
4242,385,2025-01-17,1160.65,aprovado
4243,489,2025-10-19,626.72,cancelado
4244,760,2025-12-25,8298.02,aprovado
4245,246,2025-11-19,1339.46,aprovado
4246,419,2025-02-17,3182.61,cancelado
4247,680,2025-03-03,708.16,aprovado
4248,513,2025-09-07,18.15,aprovado
4249,220,2025-12-24,95.75,aprovado
4250,495,2025-02-19,2624.52,aprovado
4251,664,2025-09-15,2951.42,aprovado
4252,5,2025-08-18,1565.94,aprovado
4253,205,2025-06-26,170.54,aprovado
4254,155,2025-10-12,2855.91,aprovado
4255,688,2025-10-02,221.88,aprovado
4256,615,2025-11-13,317.76,devolvido
4257,8,2025-05-23,2507.11,aprovado
4258,440,2025-08-02,135.7,aprovado
4259,284,2025-01-16,219.64,aprovado
4260,586,2025-09-16,3742.07,aprovado
4261,487,2025-12-03,,aprovado
4262,64,2025-10-22,1812.29,cancelado
4263,565,2025-04-04,3324.37,aprovado
4264,275,2025-09-18,1149.42,aprovado
4265,186,2025-03-26,2205.64,aprovado
4266,707,2025-08-18,226.74,aprovado
4267,121,2025-10-28,663.39,aprovado
4268,303,2025-10-30,375.78,aprovado
4269,310,2025-11-09,647.67,cancelado
4270,251,2025-03-12,3283.48,aprovado
4271,547,2025-01-20,737.58,aprovado
4272,399,2025-10-28,70.2,aprovado
4273,420,2025-11-24,1521.0,cancelado
4274,580,2025-04-17,1338.02,aprovado
4275,192,2025-09-05,145.02,aprovado
4276,636,2025-05-04,14592.26,aprovado
4277,443,2025-09-02,3009.0,aprovado
4278,243,2025-02-12,1871.37,aprovado
4279,654,2025-06-27,6203.95,cancelado
4280,528,2025-08-18,1879.18,aprovado
4281,331,2025-10-13,160.13,devolvido
4282,245,2025-05-03,2174.3,aprovado
4283,198,2025-08-18,4969.5,aprovado
4284,81,2025-06-16,2171.52,cancelado
4285,587,2025-06-26,,aprovado
4286,434,2025-07-31,2339.03,aprovado
4287,290,2025-06-27,1621.27,cancelado
4288,587,2025-05-26,2050.47,devolvido
4289,445,2025-09-05,1349.13,aprovado
4290,387,2025-09-12,238.59,aprovado
4291,656,2025-02-18,8534.71,aprovado
4292,147,2025-09-27,68.23,cancelado
4293,606,2025-06-06,427.57,cancelado
4294,591,2025-12-14,3535.42,aprovado
4295,37,2025-05-05,213.42,aprovado
4296,591,2025-11-27,171.42,cancelado
4297,304,2025-12-02,289.49,aprovado
4298,167,2025-05-10,1645.55,aprovado
4299,492,2025-04-21,3593.15,cancelado
4300,82,2025-10-02,6250.93,aprovado
4301,687,2025-04-28,6374.54,aprovado
4302,613,2025-03-31,659.79,aprovado
4303,795,2025-11-11,175.19,cancelado
4304,114,2025-01-04,5441.81,cancelado
4305,351,2025-01-09,3838.09,cancelado
4306,594,2025-08-20,2226.33,aprovado
4307,747,2025-10-04,161.74,aprovado
4308,697,2025-05-23,1339.46,aprovado
4309,747,2025-06-19,933.23,aprovado
4310,169,2025-11-08,110.76,aprovado
4311,766,2025-12-07,1264.96,aprovado
4312,591,2025-12-20,346.38,devolvido
4313,267,2025-12-30,517.13,aprovado
4314,137,2025-06-22,1264.85,cancelado
4315,272,2025-03-09,25520.03,aprovado
4316,461,2025-04-10,3090.6,devolvido
4317,295,2025-03-29,2576.4,aprovado
4318,344,2025-08-28,7871.46,cancelado
4319,539,2025-12-12,6585.98,aprovado
4320,692,2025-12-27,23.97,aprovado
4321,471,2025-05-22,6480.86,aprovado
4322,737,2025-12-23,41.18,aprovado
4323,143,2025-04-05,3827.74,cancelado
4324,755,2025-01-02,4230.54,aprovado
4325,603,2025-03-17,6311.58,aprovado
4326,609,2025-09-06,1434.77,aprovado
4327,167,2025-06-19,382.25,cancelado
4328,555,2025-08-15,,aprovado
4329,51,2025-01-22,14155.12,aprovado
4330,340,2025-10-21,1936.84,aprovado
4331,112,2025-03-18,490.93,aprovado
4332,568,2025-08-06,1629.69,aprovado
4333,509,2025-08-08,266.92,aprovado
4334,599,2025-05-01,5102.24,aprovado
4335,219,2025-09-08,673.04,aprovado
4336,730,2025-10-02,21.28,aprovado
4337,142,2025-08-26,514.43,aprovado
4338,581,2025-08-16,293.21,aprovado
4339,393,2025-01-21,10991.53,aprovado
4340,495,2025-12-12,122.92,aprovado
4341,189,2025-08-19,1858.52,cancelado
4342,573,2025-08-16,1730.12,aprovado
4343,386,2025-12-16,74.59,aprovado
4344,62,2025-04-07,108.5,devolvido
4345,108,2025-06-15,2300.83,aprovado
4346,510,2025-09-30,3544.97,aprovado
4347,194,2025-03-02,260.25,cancelado
4348,570,2025-12-08,2094.71,aprovado
4349,214,2025-08-15,3675.25,aprovado
4350,563,2025-09-23,434.29,aprovado
4351,615,2025-04-14,2303.92,aprovado
4352,534,2025-10-13,16.18,aprovado
4353,402,2025-09-06,1153.47,cancelado
4354,476,2025-08-14,5908.85,aprovado
4355,121,2025-04-29,7588.26,aprovado
4356,517,2025-05-08,1233.26,aprovado
4357,141,2025-03-19,1125.13,aprovado
4358,412,2025-12-04,288.29,cancelado
4359,213,2025-01-06,1176.08,aprovado
4360,379,2025-05-20,1108.11,aprovado
4361,285,2025-11-03,2155.83,cancelado
4362,90,2025-12-28,14.29,cancelado
4363,669,2025-03-24,7526.74,aprovado
4364,100,2025-05-04,380.46,cancelado
4365,17,2025-09-22,382.97,aprovado
4366,351,2025-01-17,1813.21,cancelado
4367,427,2025-08-09,726.19,aprovado
4368,777,2025-06-05,311.83,aprovado
4369,89,2025-09-29,1571.74,aprovado
4370,332,2025-08-02,3179.82,aprovado
4371,244,2025-12-01,3401.91,aprovado
4372,139,2025-06-27,1055.86,cancelado
4373,747,2025-05-15,135.78,aprovado
4374,587,2025-08-12,357.09,aprovado
4375,778,2025-06-26,441.19,devolvido
4376,213,2025-09-03,2446.23,aprovado
4377,610,2025-05-04,1803.67,aprovado
4378,536,2025-06-29,4897.5,cancelado
4379,442,2025-02-02,3208.43,aprovado
4380,279,2025-08-03,6680.15,aprovado
4381,92,2025-09-26,1839.63,aprovado
4382,69,2025-04-20,261.53,aprovado
4383,291,2025-12-25,1438.75,aprovado
4384,578,2025-01-30,152.0,aprovado
4385,38,2025-09-04,2033.93,aprovado
4386,531,2025-09-02,706.35,aprovado
4387,237,2025-03-08,853.23,aprovado
4388,132,2025-03-15,1084.23,aprovado
4389,155,2025-04-27,8556.65,aprovado
4390,608,2025-12-29,59.07,aprovado
4391,25,2025-01-12,3332.52,aprovado
4392,558,2025-08-02,8302.84,cancelado
4393,670,2025-03-01,1026.35,aprovado
4394,76,2025-03-29,220.66,cancelado
4395,708,2025-10-05,2365.74,aprovado
4396,517,2025-04-09,2645.58,aprovado
4397,156,2025-08-23,230.73,aprovado
4398,414,2025-12-19,3171.41,aprovado
4399,16,2025-02-25,6850.68,aprovado
4400,538,2025-08-12,4724.1,aprovado
4401,713,2025-10-18,1161.67,aprovado
4402,717,2025-06-10,3087.76,aprovado
4403,748,2025-06-19,1128.47,aprovado
4404,443,2025-11-10,1695.51,aprovado
4405,184,2025-01-29,4303.85,aprovado
4406,154,2025-03-20,5694.78,aprovado
4407,4,2025-02-06,1105.76,cancelado
4408,141,2025-09-05,1731.64,aprovado
4409,229,2025-11-13,4154.58,cancelado
4410,789,2025-06-28,3343.92,aprovado
4411,280,2025-11-22,3691.19,aprovado
4412,769,2025-09-29,508.79,aprovado
4413,600,2025-04-19,697.11,aprovado
4414,174,2025-09-02,635.18,aprovado
4415,566,2025-08-28,430.9,aprovado
4416,207,2025-08-11,10081.89,devolvido
4417,191,2025-04-07,1844.68,aprovado
4418,81,2025-09-03,1037.65,cancelado
4419,513,2025-03-09,25.89,cancelado
4420,374,2025-12-09,50.03,aprovado
4421,668,2025-04-27,397.45,cancelado
4422,790,2025-03-01,187.41,aprovado
4423,139,2025-08-28,1514.0,aprovado
4424,378,2025-04-19,3014.3,aprovado
4425,429,2025-06-22,5379.82,cancelado
4426,213,2025-10-14,425.14,aprovado
4427,193,2025-12-30,692.0,aprovado
4428,743,2025-11-23,793.61,aprovado
4429,170,2025-02-01,2149.0,cancelado
4430,187,2025-10-24,996.86,cancelado
4431,757,2025-01-21,5819.62,aprovado
4432,591,2025-09-13,755.01,cancelado
4433,588,2025-05-22,3561.63,aprovado
4434,550,2025-03-10,227.73,aprovado
4435,115,2025-06-04,,aprovado
4436,393,2025-08-29,432.62,cancelado
4437,326,2025-06-29,3464.1,cancelado
4438,333,2025-02-05,10519.19,cancelado
4439,263,2025-09-30,1398.1,aprovado
4440,730,2025-02-11,9897.61,aprovado
4441,69,2025-12-06,2588.0,aprovado
4442,547,2025-04-22,4695.43,aprovado
4443,589,2025-06-04,4267.84,aprovado
4444,186,2025-09-03,253.8,devolvido
4445,135,2025-04-11,8734.07,aprovado
4446,406,2025-05-08,1309.46,aprovado
4447,372,2025-03-11,255.2,aprovado
4448,135,2025-11-06,1250.18,aprovado
4449,409,2025-12-14,526.26,aprovado
4450,487,2025-01-05,852.38,aprovado
4451,311,2025-12-06,131.13,aprovado
4452,253,2025-03-17,11896.57,aprovado
4453,636,2025-05-01,865.77,aprovado
4454,701,2025-04-25,115.53,aprovado
4455,92,2025-11-30,962.16,aprovado
4456,409,2025-10-29,1193.43,aprovado
4457,244,2025-12-16,1462.48,aprovado
4458,351,2025-06-15,1547.74,aprovado
4459,410,2025-10-21,814.21,aprovado
4460,780,2025-12-25,208.63,cancelado
4461,747,2025-09-22,212.55,cancelado
4462,596,2025-06-01,5364.54,aprovado
4463,106,2025-10-23,461.06,aprovado
4464,350,2025-08-14,2297.39,aprovado
4465,15,2025-05-04,,devolvido
4466,594,2025-01-06,2968.91,aprovado
4467,421,2025-01-20,3283.65,aprovado
4468,602,2025-05-16,540.01,aprovado
4469,22,2025-03-13,9758.33,cancelado
4470,433,2025-09-28,2940.2,devolvido
4471,50,2025-06-30,763.24,aprovado
4472,627,2025-06-01,1836.54,aprovado
4473,797,2025-01-24,1601.16,devolvido
4474,628,2025-11-29,7406.68,aprovado
4475,681,2025-06-15,11971.25,devolvido
4476,611,2025-02-02,20.52,aprovado
4477,145,2025-12-12,9.69,cancelado
4478,611,2025-10-03,1165.76,cancelado
4479,618,2025-04-28,765.63,aprovado
4480,275,2025-03-26,1215.36,aprovado
4481,374,2025-08-12,1006.06,aprovado
4482,263,2025-04-25,2251.48,aprovado
4483,421,2025-01-06,12446.73,aprovado
4484,447,2025-09-26,7019.71,aprovado
4485,529,2025-08-29,303.82,devolvido
4486,708,2025-09-20,7286.55,aprovado
4487,644,2025-10-30,106.09,aprovado
4488,614,2025-08-14,736.52,aprovado
4489,32,2025-06-24,3116.53,aprovado
4490,794,2025-06-20,4716.86,aprovado
4491,209,2025-12-02,302.65,aprovado
4492,599,2025-06-18,356.48,aprovado
4493,83,2025-08-19,452.86,aprovado
4494,48,2025-08-12,868.14,aprovado
4495,450,2025-08-30,4595.33,aprovado
4496,319,2025-08-10,783.19,cancelado
4497,100,2025-04-02,388.28,aprovado
4498,413,2025-09-18,271.32,aprovado
4499,600,2025-09-08,1710.02,aprovado
4500,95,2025-03-27,431.26,aprovado
4501,243,2025-10-11,1746.82,aprovado
4502,523,2025-11-08,4509.55,aprovado
4503,259,2025-05-22,1772.56,cancelado
4504,472,2025-03-13,6133.19,aprovado
